source,target,importance
S100A1,S100A1,1.0
IFI6,S100A10,0.529665111190285
PRDX5,S100A10,0.5321420561361776
MAML2,S100A10,0.5359213432819824
KRT19,S100A10,0.5432712343714291
PRSS3,S100A10,0.54532058123722
GREM1,S100A10,0.5459428573611148
LINC00842,S100A10,0.5474787662635007
TPST2,S100A10,0.5502270197443978
SLC12A8,S100A10,0.5586880309448151
LUM,S100A10,0.5804829938507337
ENSG00000291105,S100A10,0.5811847704661087
RBP1,S100A10,0.587667396722801
DCN,S100A10,0.6005488114173206
CLU,S100A10,0.6029066873018695
FLNB,S100A10,0.6046504811385344
MGP,S100A10,0.6304613991174455
S100A4,S100A10,0.6306798791056756
THBS1,S100A10,0.6330297031655032
KRT18,S100A10,0.6452350634916938
S100A6,S100A10,0.7076485907975733
S100A10,S100A10,0.9999999999999781
S100A10,S100A11,0.4341780736188453
FBXL7,S100A11,0.4389352250051824
DSTN,S100A11,0.44265575560688886
CALM2,S100A11,0.4470722715428287
CD59,S100A11,0.47832528476003316
CSTB,S100A11,0.4800307901928483
S100A4,S100A11,0.4804951550921181
RPS27L,S100A11,0.49240806531877984
CD63,S100A11,0.4929057269492072
MGST3,S100A11,0.4930431801211146
TIMP1,S100A11,0.4954898342867609
TMSB4X,S100A11,0.49714034090547665
S100A13,S100A11,0.5213808069387286
RPL10,S100A11,0.5298080048100794
ELOB,S100A11,0.5603377475539156
SEC61G,S100A11,0.5885428449163332
MIF,S100A11,0.5982435435642084
SH3BGRL3,S100A11,0.6337445783365988
S100A6,S100A11,0.6403150967187123
TXN,S100A11,0.652211579327658
S100A11,S100A11,0.9999999999999936
CD59,S100A13,0.41013543145633596
MT-ND2,S100A13,0.42171149730262025
IGFBP6,S100A13,0.4242587561978225
S100A10,S100A13,0.43178690236605893
MT-ATP8,S100A13,0.4321225909567575
MGST3,S100A13,0.43935341612023643
RPS27L,S100A13,0.4790521834305974
PRDX5,S100A13,0.4808405315434864
FTL,S100A13,0.481709510518922
CSTB,S100A13,0.4904963585719511
SH3BGRL3,S100A13,0.5063742972491618
TXN,S100A13,0.5127573579230191
S100A11,S100A13,0.5213808069387286
ELOB,S100A13,0.5216508745934849
S100A4,S100A13,0.5322362955514252
S100A6,S100A13,0.6545013406625937
S100A13,S100A13,1.0
S100A2,S100A2,0.9999999999999887
S100A3,S100A3,1.0
BLVRB,S100A4,0.45842617049448847
TPST2,S100A4,0.4585799381991113
GSN,S100A4,0.46734962141507713
SLC12A8,S100A4,0.4695262787023612
TCEAL4,S100A4,0.48003382958632645
S100A11,S100A4,0.4804951550921181
KRT19,S100A4,0.4999275444046497
RBP1,S100A4,0.5001288416230846
MT-ATP8,S100A4,0.5067762439961127
CLU,S100A4,0.527665141517007
ELOB,S100A4,0.5306846489380636
S100A13,S100A4,0.5322362955514252
PRDX5,S100A4,0.5325472470235632
CSTB,S100A4,0.5332396766203301
IGFBP6,S100A4,0.5437110350592348
MGP,S100A4,0.5442140746786746
SH3BGRL3,S100A4,0.5474531903234706
KRT18,S100A4,0.554713967926291
S100A10,S100A4,0.6306798791056756
S100A6,S100A4,0.7177342974871062
S100A4,S100A4,0.999999999999997
KRT19,S100A6,0.5461580643704785
TCEAL4,S100A6,0.5465613081986774
CD59,S100A6,0.5537847742114118
FTL,S100A6,0.5573527604159741
RPS27L,S100A6,0.5585804560965375
RBP1,S100A6,0.5661456146402408
MT-ATP8,S100A6,0.5968207863976479
IGFBP6,S100A6,0.6130804364671447
CLU,S100A6,0.616429146794172
TXN,S100A6,0.6235941683155726
KRT18,S100A6,0.6270168073721732
MGP,S100A6,0.6351618855460847
CSTB,S100A6,0.6379996636931397
S100A11,S100A6,0.6403150967187123
PRDX5,S100A6,0.6450310930260879
SH3BGRL3,S100A6,0.6511022683681539
S100A13,S100A6,0.6545013406625937
ELOB,S100A6,0.6790795119744751
S100A10,S100A6,0.7076485907975733
S100A4,S100A6,0.7177342974871062
S100A6,S100A6,1.0
S100P,S100P,0.9999999999999665
S100PBP,S100PBP,0.9999999999997278
S1PR3,S1PR3,0.9999999999999082
SAA1,SAA1,0.999999999999823
SAA2,SAA2,1.0
SACS,SACS,1.0
SAE1,SAE1,1.0
SALL1,SALL1,0.9999999999999106
SALL2,SALL2,1.0
SALRNA1,SALRNA1,1.0
SALRNA2,SALRNA2,0.9999999999995474
SAMD11,SAMD11,0.9999999999999972
SAMD12,SAMD12,1.0
SAMD12-AS1,SAMD12-AS1,1.0
SAMD3,SAMD3,1.0
SAMD4A,SAMD4A,1.0
SAMD4A-AS1,SAMD4A-AS1,1.0
SAMD5,SAMD5,0.9999999999997969
SAMD8,SAMD8,1.0
IFITM3,SAMD9,0.5389056935738049
PSMB9,SAMD9,0.540494599563632
XAF1,SAMD9,0.5435321793619367
GBP1,SAMD9,0.5460680642804081
EIF2AK2,SAMD9,0.5472137134892535
SP110,SAMD9,0.5515418443288315
LAP3,SAMD9,0.5521880762481823
RIGI,SAMD9,0.5567385585111422
MX2,SAMD9,0.559107313913212
IFITM1,SAMD9,0.5602200271020981
IFIT2,SAMD9,0.5724289038329062
PLSCR1,SAMD9,0.5809937128687569
IFI6,SAMD9,0.5850063558228377
STAT1,SAMD9,0.5978661676976617
IFI16,SAMD9,0.6347184821856149
EPSTI1,SAMD9,0.6376110188001664
IFIT1,SAMD9,0.6503308097781351
MX1,SAMD9,0.6525306549293244
IFIT3,SAMD9,0.6585879871054154
ISG15,SAMD9,0.6627210111808132
SAMD9,SAMD9,1.0
EIF2AK2,SAMD9L,0.49262243888686347
MT-ND4L,SAMD9L,0.49281607439182756
IFIH1,SAMD9L,0.4945519356488116
SP110,SAMD9L,0.49477649552550224
XAF1,SAMD9L,0.4990226975549952
IFIT2,SAMD9L,0.5038882009116924
LAP3,SAMD9L,0.5061798898986143
SAMD9,SAMD9L,0.507772197070295
MT-ATP8,SAMD9L,0.5145421892734843
GBP1,SAMD9L,0.5195321871691075
PLSCR1,SAMD9L,0.5231184795441167
IFI16,SAMD9L,0.5283641005056032
MX2,SAMD9L,0.5327987741986996
RIGI,SAMD9L,0.5330572632881853
STAT1,SAMD9L,0.5441301572545761
IFIT1,SAMD9L,0.56396534616296
EPSTI1,SAMD9L,0.5650618645180715
ISG15,SAMD9L,0.5728230433413882
IFIT3,SAMD9L,0.5792774249107386
MX1,SAMD9L,0.6118830803344042
SAMD9L,SAMD9L,0.9999999999999989
IFITM3,SAMHD1,0.4306208484337445
GBP1,SAMHD1,0.4347118110887465
SP110,SAMHD1,0.4363031476371644
MT-ATP8,SAMHD1,0.44275403590566426
PSMB9,SAMHD1,0.44288917576548265
RIGI,SAMHD1,0.44946854755683424
EIF2AK2,SAMHD1,0.4513879999036715
XAF1,SAMHD1,0.45612220036357437
IFI6,SAMHD1,0.45744651389693186
IFITM1,SAMHD1,0.4612176985923688
LAP3,SAMHD1,0.4694528998716454
PLSCR1,SAMHD1,0.470325299521627
MX2,SAMHD1,0.4740995365064625
IFI16,SAMHD1,0.4906949949198814
STAT1,SAMHD1,0.4975181208298343
IFIT1,SAMHD1,0.5012285143349279
EPSTI1,SAMHD1,0.5059323809001645
IFIT3,SAMHD1,0.5064355478444009
ISG15,SAMHD1,0.5257406906459737
MX1,SAMHD1,0.5522948588009393
SAMHD1,SAMHD1,0.9999999999999847
SANBR,SANBR,1.0
SAP130,SAP130,0.9999999999997954
SAP25,SAP25,1.0
SAP30L-AS1,SAP30L-AS1,0.9999999999999905
SARM1,SARM1,1.0
SARS2,SARS2,0.9999999999999978
SASH1,SASH1,1.0
SAT1,SAT1,0.999999999999964
SAT2,SAT2,0.9999999999998163
SATB1,SATB1,1.0
SATB2,SATB2,0.9999999999997694
SATL1,SATL1,1.0
SAXO1,SAXO1,0.9999999999999563
SAXO2,SAXO2,0.9999999999997903
SBF1,SBF1,0.9999999999998824
NEAT1,SBF2,0.4130726710243179
ATXN1,SBF2,0.41443417644589614
FTX,SBF2,0.42377230399076143
SBF2,SBF2,0.9999999999998889
SBF2-AS1,SBF2-AS1,1.0
SBNO2,SBNO2,0.999999999999843
SBSN,SBSN,0.9999999999998713
SBSPON,SBSPON,0.9999999999995369
SCAF4,SCAF4,1.0
SCAF8,SCAF8,0.9999999999996516
SCAI,SCAI,1.0
SCAMP1-AS1,SCAMP1-AS1,0.9999999999998412
SCAMP5,SCAMP5,1.0
SCAP,SCAP,1.0
SCAPER,SCAPER,0.9999999999998938
FLNB,SCARA5,0.4021503371835393
AHNAK2,SCARA5,0.40377722395157967
KRT18,SCARA5,0.40982533829265394
AQP3,SCARA5,0.4137158948430874
GSN,SCARA5,0.41398539154823355
SLC12A8,SCARA5,0.4147258833589406
TPST2,SCARA5,0.41515442033069677
JUP,SCARA5,0.41592108191893934
CFB,SCARA5,0.41843590690997756
CLU,SCARA5,0.43399390423265133
RBP1,SCARA5,0.45661692183639807
SCARA5,SCARA5,0.9999999999997515
SCARB1,SCARB1,0.9999999999999514
SCARB2,SCARB2,1.0
SCARF1,SCARF1,1.0
SCARF2,SCARF2,1.0
SCART1,SCART1,1.0
SCAT2,SCAT2,1.0
SCD,SCD,1.0
SCD5,SCD5,0.9999999999998661
SCFD2,SCFD2,0.9999999999999782
SCG2,SCG2,0.9999999999997482
SCG5,SCG5,1.0
SCGB1B2P,SCGB1B2P,0.9999999999998769
SCGB2B2,SCGB2B2,0.9999999999999064
SCIMP,SCIMP,0.9999999999996406
SCIN,SCIN,0.9999999999999045
SCIRT,SCIRT,1.0
SCLT1,SCLT1,1.0
SCLY,SCLY,1.0
SCMH1,SCMH1,1.0
SCMH1-DT,SCMH1-DT,0.9999999999997362
SCML2,SCML2,1.0
SCN1A-AS1,SCN1A-AS1,0.9999999999997151
SCN8A,SCN8A,1.0
SCN9A,SCN9A,1.0
SCNN1D,SCNN1D,1.0
SCRG1,SCRG1,1.0
SCRIB,SCRIB,0.9999999999999164
SCUBE3,SCUBE3,1.0
SCYL2,SCYL2,0.9999999999999474
SCYL3,SCYL3,1.0
SDC4,SDC4,1.0
SDCBP2-AS1,SDCBP2-AS1,1.0
SDCCAG8,SDCCAG8,0.9999999999998989
SDHAP1,SDHAP1,0.9999999999998103
SDHAP4,SDHAP4,0.9999999999996093
SDK1,SDK1,1.0
SEC14L2,SEC14L2,0.9999999999995858
SEC16B,SEC16B,0.9999999999999621
SEC24B,SEC24B,0.9999999999996866
SEC24B-AS1,SEC24B-AS1,0.9999999999998649
SEC31B,SEC31B,0.9999999999999679
SEC61A2,SEC61A2,0.9999999999999282
MAGI2,SEC61G,0.41106904478726053
MT2A,SEC61G,0.41280064283819207
ACTG1,SEC61G,0.41381338552959757
CACNA1C,SEC61G,0.4208395678854048
CD63,SEC61G,0.42772877144047544
TXN,SEC61G,0.4378733052183446
PTMA,SEC61G,0.44988065183985354
SH3BGRL3,SEC61G,0.45587578298637293
CALM2,SEC61G,0.4563487816732449
ACTB,SEC61G,0.45710990671104806
NEAT1,SEC61G,0.4634466452130618
FTX,SEC61G,0.4747922550454218
HSPB1,SEC61G,0.4765105732065937
HINT1,SEC61G,0.4783184169579462
RPL22L1,SEC61G,0.48009078086749446
VIM,SEC61G,0.5151904099655384
TMSB4X,SEC61G,0.5446195177970279
RPL10,SEC61G,0.5690493344554942
MIF,SEC61G,0.5807889487901431
S100A11,SEC61G,0.5885428449163332
SEC61G,SEC61G,0.999999999999996
SECISBP2,SECISBP2,0.999999999999846
SECTM1,SECTM1,0.9999999999999238
SEL1L,SEL1L,0.99999999999993
SEL1L3,SEL1L3,1.0
SELENBP1,SELENBP1,0.9999999999999727
DSTN,SELENOM,0.401647784700833
TMSB4X,SELENOM,0.41643189177200207
FTH1,SELENOM,0.44048637405217617
IFITM3,SELENOM,0.4446308175873096
CD63,SELENOM,0.4463490113960075
RPL10,SELENOM,0.48978308545767263
B2M,SELENOM,0.5150270201435523
SELENOM,SELENOM,0.9999999999999971
SELENOO,SELENOO,1.0
SELENOO-AS1,SELENOO-AS1,1.0
SELENOP,SELENOP,0.9999999999998512
SELENOW,SELENOW,0.99999999999998
SELPLG,SELPLG,1.0
SEMA3A,SEMA3A,1.0
SEMA3B,SEMA3B,0.9999999999997677
SEMA3C,SEMA3C,1.0
SEMA3D,SEMA3D,1.0
SEMA3E,SEMA3E,1.0
SEMA3F-AS1,SEMA3F-AS1,0.999999999999849
SEMA4B,SEMA4B,1.0
SEMA4C,SEMA4C,0.9999999999999444
SEMA4D,SEMA4D,1.0
SEMA4F,SEMA4F,1.0
PBX1,SEMA5A,0.4031783116583503
INPP4B,SEMA5A,0.4047401050227126
MT2A,SEMA5A,0.40540469977545407
MYLK,SEMA5A,0.4080595935591822
ZNF521,SEMA5A,0.40976741849960574
REV3L,SEMA5A,0.4116836781072158
BICC1,SEMA5A,0.41353184850082314
SLIT2,SEMA5A,0.414169997087623
GRIK2,SEMA5A,0.4153687646075074
THBS1,SEMA5A,0.42563528621513813
TTC39C,SEMA5A,0.4256830630879424
S100A10,SEMA5A,0.4262923412746439
MKX,SEMA5A,0.4298193103788902
PRKG1,SEMA5A,0.4330862176029543
MAML2,SEMA5A,0.4349408900052833
ARMC9,SEMA5A,0.4398568297385574
EXT1,SEMA5A,0.45047202739695325
LUM,SEMA5A,0.4569390689282259
PDZRN3,SEMA5A,0.4681397446588214
CEMIP,SEMA5A,0.5060076041801521
SEMA5A,SEMA5A,0.9999999999998314
SEMA6A,SEMA6A,1.0
SEMA6A-AS1,SEMA6A-AS1,0.9999999999997552
SEMA6C,SEMA6C,1.0
SEMA7A,SEMA7A,0.9999999999999124
SENCR,SENCR,0.9999999999997848
SENP3,SENP3,1.0
SENP5,SENP5,0.9999999999999754
SENP6,SENP6,0.9999999999998895
SENP7,SENP7,1.0
SEPHS1,SEPHS1,1.0
SEPSECS,SEPSECS,1.0
SEPTIN10,SEPTIN10,0.9999999999999535
DCN,SEPTIN11,0.4023230476350421
TPM4,SEPTIN11,0.40311557086151034
THBS1,SEPTIN11,0.4065671916087729
TPM1,SEPTIN11,0.41627631403469034
TPM2,SEPTIN11,0.42930701762509527
CALD1,SEPTIN11,0.4697250288367572
SEPTIN11,SEPTIN11,0.999999999999994
SEPTIN4-AS1,SEPTIN4-AS1,1.0
SEPTIN5,SEPTIN5,1.0
SEPTIN7-DT,SEPTIN7-DT,1.0
SEPTIN7P9,SEPTIN7P9,1.0
SEPTIN9,SEPTIN9,0.9999999999999226
SERAC1,SERAC1,0.9999999999998047
SERGEF,SERGEF,1.0
SERHL2,SERHL2,0.9999999999997533
SERINC2,SERINC2,1.0
SERINC5,SERINC5,0.9999999999996827
SERP2,SERP2,0.9999999999999504
SERPINA3,SERPINA3,0.9999999999994673
SERPINB1,SERPINB1,1.0
SERPINB11,SERPINB11,1.0
SERPINB2,SERPINB2,0.9999999999999465
SERPINB4,SERPINB4,1.0
ISG15,SERPINB6,0.42576347316333235
GSN,SERPINB6,0.4273376229469025
CFB,SERPINB6,0.43275094966814487
NEBL,SERPINB6,0.43924674099871247
IFI16,SERPINB6,0.4420821341086191
THBS1,SERPINB6,0.44390948994677704
CALD1,SERPINB6,0.4482001132707214
KRT19,SERPINB6,0.4495197464718132
DCN,SERPINB6,0.4580255550387943
AHNAK2,SERPINB6,0.45941407945189056
SLC44A1,SERPINB6,0.4635742968759992
LINC00842,SERPINB6,0.46906959978574936
IFI6,SERPINB6,0.47448332572816926
TPST2,SERPINB6,0.47740029698654385
RBP1,SERPINB6,0.4900914597354303
FLNB,SERPINB6,0.4992874558289978
CLU,SERPINB6,0.5087221984346993
MGP,SERPINB6,0.5206931840548747
KRT18,SERPINB6,0.521259980168337
SLC12A8,SERPINB6,0.5231750243345448
SERPINB6,SERPINB6,0.9999999999999327
SERPINB7,SERPINB7,0.9999999999999312
SERPINB8,SERPINB8,1.0
SERPINB9,SERPINB9,0.9999999999998141
SERPINB9P1,SERPINB9P1,1.0
SERPIND1,SERPIND1,0.999999999999558
HIP1,SERPINE1,0.4501297037723245
KRT19,SERPINE1,0.45115138726831144
RBP1,SERPINE1,0.46078156120666114
CENPT,SERPINE1,0.4615872794448689
CCDC80,SERPINE1,0.46505699259505645
PRSS23,SERPINE1,0.46512797531714256
IFI6,SERPINE1,0.4703425461286066
THBS1,SERPINE1,0.4751367271275814
SLC44A1,SERPINE1,0.48077308292292303
TPST2,SERPINE1,0.4841386922902733
CLU,SERPINE1,0.49603599284549166
SLC12A8,SERPINE1,0.49657924304347695
S100A10,SERPINE1,0.49925544169706854
ENSG00000291105,SERPINE1,0.5044391752252302
MGP,SERPINE1,0.5157577124561642
LINC00842,SERPINE1,0.5207071951181687
LUM,SERPINE1,0.5317812667905285
KRT18,SERPINE1,0.543519310217439
DCN,SERPINE1,0.5462065354221946
FLNB,SERPINE1,0.5631042487740607
SERPINE1,SERPINE1,1.0
CD63,SERPINE2,0.40264392845670566
B2M,SERPINE2,0.4498894792255992
COL1A2,SERPINE2,0.45830208671546996
SERPINE2,SERPINE2,0.9999999999999992
SERPINE3,SERPINE3,0.9999999999995458
SERPINF1,SERPINF1,1.0
DCN,SERPING1,0.4294098185534376
SERPING1,SERPING1,1.0
SERTAD1,SERTAD1,0.9999999999999601
SERTAD2,SERTAD2,1.0
SERTAD4,SERTAD4,0.9999999999999837
SERTAD4-AS1,SERTAD4-AS1,0.9999999999998661
SESN1,SESN1,1.0
SESN2,SESN2,0.99999999999981
SESN3,SESN3,1.0
SESTD1,SESTD1,1.0
MX1,SETBP1,0.40772543235034314
GAS7,SETBP1,0.408449665284531
MGP,SETBP1,0.4093625598462491
IFI16,SETBP1,0.4095967790580748
NEBL,SETBP1,0.4102926302872213
IFI6,SETBP1,0.4107794034053823
ZFHX3,SETBP1,0.4146633647043023
SLC44A1,SETBP1,0.41575170375705595
AKAP13,SETBP1,0.4164959841814355
EFNA5,SETBP1,0.4197209460604683
IFIT3,SETBP1,0.4211642797103518
ABTB2,SETBP1,0.4215827299930106
MRTFA,SETBP1,0.42199115848380486
MAGI1,SETBP1,0.42752292613044335
TPST2,SETBP1,0.42895463978323506
MORC3,SETBP1,0.431387461460597
SLC35F3,SETBP1,0.43399610283974993
SLC12A8,SETBP1,0.44061082649671346
NEAT1,SETBP1,0.45794053289346126
ISG15,SETBP1,0.4710296703369444
SETBP1,SETBP1,0.9999999999997278
SETD1A,SETD1A,1.0
SETD2,SETD2,1.0
SETD4,SETD4,0.9999999999997707
SETD5,SETD5,0.9999999999999687
SETD6,SETD6,0.9999999999998763
SETDB1,SETDB1,1.0
SETDB2,SETDB2,1.0
SETX,SETX,1.0
SEZ6,SEZ6,0.9999999999997494
SEZ6L2,SEZ6L2,0.9999999999998936
SF1-DT,SF1-DT,1.0
SFI1,SFI1,0.9999999999998257
SFMBT1,SFMBT1,1.0
SFMBT2,SFMBT2,1.0
SFN,SFN,0.9999999999999203
SFPQ,SFPQ,0.9999999999999428
SFRP1,SFRP1,0.9999999999999516
SFRP2,SFRP2,1.0
SFRP4,SFRP4,1.0
SFXN2,SFXN2,1.0
SFXN5,SFXN5,1.0
SGCD,SGCD,0.9999999999997945
SGCE,SGCE,1.0
SGCG,SGCG,1.0
SGIP1,SGIP1,0.99999999999985
LUM,SGK1,0.48618862275788866
ABTB2,SGK1,0.4865857724984109
HIP1,SGK1,0.4893951763448833
MORC3,SGK1,0.49501309949850814
AHNAK2,SGK1,0.49733465873297505
THBS1,SGK1,0.5099892242076356
PRUNE2,SGK1,0.5150148329722205
NEBL,SGK1,0.5183629616023988
RBP1,SGK1,0.5230452516265903
HIPK2,SGK1,0.5286582064958657
DCN,SGK1,0.5376552944527109
TPST2,SGK1,0.5623421862875656
IFI6,SGK1,0.5646208483357648
SLC44A1,SGK1,0.5679189395157658
CLU,SGK1,0.5756432322136483
LINC00842,SGK1,0.5786735988004286
KRT18,SGK1,0.5864840914431766
FLNB,SGK1,0.5867358978813516
SLC12A8,SGK1,0.6068914804700382
MGP,SGK1,0.6341350910097217
SGK1,SGK1,0.9999999999998913
SGK2,SGK2,1.0
SGMS1,SGMS1,1.0
PRR11,SGO1,0.5217129952119695
KIF20B,SGO1,0.524241127414301
PBK,SGO1,0.529020520973575
HMMR,SGO1,0.5292469317227337
CEP55,SGO1,0.5332392646402946
BIRC5,SGO1,0.5351935413933473
PTTG1,SGO1,0.5360476297472202
CENPE,SGO1,0.5392969766670059
ANLN,SGO1,0.5402842186360697
DLGAP5,SGO1,0.5418558045010621
GTSE1,SGO1,0.5438469361927434
UBE2C,SGO1,0.5540386600270012
HMGB2,SGO1,0.5571637534298761
TPX2,SGO1,0.5579471187490361
ASPM,SGO1,0.5608368106192858
MKI67,SGO1,0.5669652889154411
PRC1,SGO1,0.5676960720199374
NUSAP1,SGO1,0.576627621992692
CENPF,SGO1,0.5805794770399778
TOP2A,SGO1,0.5910746693628487
SGO1,SGO1,1.0
SGO1-AS1,SGO1-AS1,1.0
PRR11,SGO2,0.6503418049462591
CDCA8,SGO2,0.6525834208172085
BIRC5,SGO2,0.6572515029853975
GTSE1,SGO2,0.6611823455617492
ANLN,SGO2,0.6629668570773698
HMMR,SGO2,0.6653999766143085
KIF20B,SGO2,0.6685854586438468
UBE2C,SGO2,0.6714228085514605
CENPE,SGO2,0.6725196938092263
CEP55,SGO2,0.6735259102481655
PTTG1,SGO2,0.6780604257399704
HMGB2,SGO2,0.6786306052135928
PRC1,SGO2,0.6946316007246576
DLGAP5,SGO2,0.6960606390268109
TPX2,SGO2,0.6975872019476507
MKI67,SGO2,0.6979639360184556
NUSAP1,SGO2,0.7024009971219588
TOP2A,SGO2,0.7064795459522087
ASPM,SGO2,0.7127568541381183
CENPF,SGO2,0.7275509424571658
SGO2,SGO2,0.9999999999999805
SGPP1,SGPP1,0.9999999999997449
SGPP2,SGPP2,1.0
SGSM2,SGSM2,0.9999999999998058
SGSM3,SGSM3,1.0
SGSM3-AS1,SGSM3-AS1,0.9999999999999049
SH2B1,SH2B1,1.0
SH2B2,SH2B2,1.0
SH2B3,SH2B3,0.9999999999999256
SH2D4A,SH2D4A,1.0
SH2D6,SH2D6,1.0
RPS27L,SH3BGRL3,0.4046997381420753
VAMP5,SH3BGRL3,0.40586383402486603
TIMP1,SH3BGRL3,0.4271578939292558
MAML2,SH3BGRL3,0.43466539732671405
CD59,SH3BGRL3,0.45452867508208533
SEC61G,SH3BGRL3,0.45587578298637293
IGFBP6,SH3BGRL3,0.4602193143048188
MGST3,SH3BGRL3,0.462407419742937
MIF,SH3BGRL3,0.47853466687129387
PRDX5,SH3BGRL3,0.4798870331008055
S100A13,SH3BGRL3,0.5063742972491618
CSTB,SH3BGRL3,0.5142541351998361
TXN,SH3BGRL3,0.5251698262910448
S100A10,SH3BGRL3,0.5287270665395666
S100A4,SH3BGRL3,0.5474531903234706
ELOB,SH3BGRL3,0.5551424538880806
S100A11,SH3BGRL3,0.6337445783365988
S100A6,SH3BGRL3,0.6511022683681539
SH3BGRL3,SH3BGRL3,0.9999999999999912
SH3BP1,SH3BP1,0.9999999999997432
ABTB2,SH3BP5,0.4721503862969067
NEBL,SH3BP5,0.47299290236833946
CFB,SH3BP5,0.4734365353861575
CALD1,SH3BP5,0.47357557051823107
GSN,SH3BP5,0.47775229251946927
MIAT,SH3BP5,0.4793497095925888
CENPT,SH3BP5,0.4814427529066466
DCN,SH3BP5,0.48238343423004126
IFI16,SH3BP5,0.4862409885505864
LINC00842,SH3BP5,0.5069775205520752
IFI6,SH3BP5,0.5090728197600835
AHNAK2,SH3BP5,0.5124173906915728
SLC44A1,SH3BP5,0.5167534777674117
RBP1,SH3BP5,0.519843244064819
TPST2,SH3BP5,0.5403005012397666
CLU,SH3BP5,0.5506913262812474
FLNB,SH3BP5,0.5526264612532873
MGP,SH3BP5,0.5533346214232869
KRT18,SH3BP5,0.559219304945057
SLC12A8,SH3BP5,0.5707135031681265
SH3BP5,SH3BP5,1.0
SH3BP5-AS1,SH3BP5-AS1,1.0
SH3BP5L,SH3BP5L,0.9999999999998587
SH3D21,SH3D21,0.9999999999997821
SH3GLB2,SH3GLB2,1.0
SH3KBP1,SH3KBP1,0.999999999999974
SH3PXD2A,SH3PXD2A,0.9999999999999604
KCNMA1,SH3PXD2B,0.40360690272978345
CLU,SH3PXD2B,0.40583162456619615
MIAT,SH3PXD2B,0.4084006329674957
GAS7,SH3PXD2B,0.4095353744231149
CENPT,SH3PXD2B,0.4097411793347114
NEBL,SH3PXD2B,0.41110209340748416
MX1,SH3PXD2B,0.41146124514582433
MAGI1,SH3PXD2B,0.4132303805026112
FLNB,SH3PXD2B,0.4132408094308984
HIPK2,SH3PXD2B,0.4137728431189158
IFIT3,SH3PXD2B,0.4158276895622487
SLC44A1,SH3PXD2B,0.42040442114555704
IFI6,SH3PXD2B,0.4239050815564526
MGP,SH3PXD2B,0.42572557150944496
IFI16,SH3PXD2B,0.4262997321134589
ABTB2,SH3PXD2B,0.42906738401385
TPST2,SH3PXD2B,0.4384714792826686
SLC12A8,SH3PXD2B,0.45814665155055107
NEAT1,SH3PXD2B,0.45836740099534967
ISG15,SH3PXD2B,0.4585091700785935
SH3PXD2B,SH3PXD2B,0.9999999999998307
SH3RF1,SH3RF1,0.9999999999999689
SH3RF3,SH3RF3,1.0
SH3RF3-AS1,SH3RF3-AS1,0.9999999999997822
SH3TC2-DT,SH3TC2-DT,1.0
SHANK2,SHANK2,0.9999999999994649
CENPT,SHB,0.40109398249974615
TPST2,SHB,0.40738715238288187
SLC12A8,SHB,0.4101912835233784
FLNB,SHB,0.4147057043275249
SHB,SHB,1.0
SHC2,SHC2,0.9999999999996454
SHC3,SHC3,0.9999999999998633
PBK,SHCBP1,0.5640976964609498
PRR11,SHCBP1,0.5645807352583092
TMPO,SHCBP1,0.5677065040879188
GTSE1,SHCBP1,0.5709780589725054
HMMR,SHCBP1,0.5714036817242913
STMN1,SHCBP1,0.5757746046509136
DLGAP5,SHCBP1,0.583352869236997
PTTG1,SHCBP1,0.5839478543405586
UBE2C,SHCBP1,0.5865202182569685
BIRC5,SHCBP1,0.5878422545358923
CEP55,SHCBP1,0.5963098251867593
ASPM,SHCBP1,0.6001128570695531
ANLN,SHCBP1,0.6005062752424816
HMGB2,SHCBP1,0.6016671459186612
TPX2,SHCBP1,0.6161207754808374
NUSAP1,SHCBP1,0.6177293584408451
PRC1,SHCBP1,0.6199303903304841
MKI67,SHCBP1,0.6232034675000181
CENPF,SHCBP1,0.6264981043521439
TOP2A,SHCBP1,0.6281163593446751
SHCBP1,SHCBP1,1.0
SHE,SHE,0.9999999999998921
SHF,SHF,0.9999999999997542
MX2,SHFL,0.4014669246095081
MT-ND4L,SHFL,0.40269177385964877
STAT1,SHFL,0.41596568282611013
IFI16,SHFL,0.42563770980872867
MT-ATP8,SHFL,0.42905993783820795
IFIT3,SHFL,0.4348673386615775
IFIT1,SHFL,0.43556250778083433
EPSTI1,SHFL,0.43930424836888404
ISG15,SHFL,0.45856957325588527
MX1,SHFL,0.46487687020203206
SHFL,SHFL,0.9999999999999513
SHISAL1,SHISAL1,1.0
SHLD1,SHLD1,1.0
SHLD2,SHLD2,1.0
SHOC1,SHOC1,1.0
SHOX,SHOX,0.9999999999999819
SHOX2,SHOX2,0.9999999999998292
SHPK,SHPK,1.0
SHPRH,SHPRH,0.9999999999997361
RBP1,SHROOM2,0.42598288717489824
IFI16,SHROOM2,0.4304388701006561
HIP1,SHROOM2,0.43525193310182725
DCN,SHROOM2,0.43596082424412863
MIAT,SHROOM2,0.44066037448370354
GAS7,SHROOM2,0.4469522477356208
LINC00842,SHROOM2,0.4482184768851547
CLU,SHROOM2,0.44996336073858195
SLC35F3,SHROOM2,0.4504957810942528
NEBL,SHROOM2,0.450563184794979
MORC3,SHROOM2,0.4525857677083394
IFI6,SHROOM2,0.46102325642588826
